@RELATION ISMIRrhythm.ssd

@ATTRIBUTE term0	REAL
@ATTRIBUTE term1	REAL
@ATTRIBUTE term2	REAL
@ATTRIBUTE term3	REAL
@ATTRIBUTE term4	REAL
@ATTRIBUTE term5	REAL
@ATTRIBUTE term6	REAL
@ATTRIBUTE term7	REAL
@ATTRIBUTE term8	REAL
@ATTRIBUTE term9	REAL
@ATTRIBUTE term10	REAL
@ATTRIBUTE term11	REAL
@ATTRIBUTE term12	REAL
@ATTRIBUTE term13	REAL
@ATTRIBUTE term14	REAL
@ATTRIBUTE term15	REAL
@ATTRIBUTE term16	REAL
@ATTRIBUTE term17	REAL
@ATTRIBUTE term18	REAL
@ATTRIBUTE term19	REAL
@ATTRIBUTE term20	REAL
@ATTRIBUTE term21	REAL
@ATTRIBUTE term22	REAL
@ATTRIBUTE term23	REAL
@ATTRIBUTE term24	REAL
@ATTRIBUTE term25	REAL
@ATTRIBUTE term26	REAL
@ATTRIBUTE term27	REAL
@ATTRIBUTE term28	REAL
@ATTRIBUTE term29	REAL
@ATTRIBUTE term30	REAL
@ATTRIBUTE term31	REAL
@ATTRIBUTE term32	REAL
@ATTRIBUTE term33	REAL
@ATTRIBUTE term34	REAL
@ATTRIBUTE term35	REAL
@ATTRIBUTE term36	REAL
@ATTRIBUTE term37	REAL
@ATTRIBUTE term38	REAL
@ATTRIBUTE term39	REAL
@ATTRIBUTE term40	REAL
@ATTRIBUTE term41	REAL
@ATTRIBUTE term42	REAL
@ATTRIBUTE term43	REAL
@ATTRIBUTE term44	REAL
@ATTRIBUTE term45	REAL
@ATTRIBUTE term46	REAL
@ATTRIBUTE term47	REAL
@ATTRIBUTE term48	REAL
@ATTRIBUTE term49	REAL
@ATTRIBUTE term50	REAL
@ATTRIBUTE term51	REAL
@ATTRIBUTE term52	REAL
@ATTRIBUTE term53	REAL
@ATTRIBUTE term54	REAL
@ATTRIBUTE term55	REAL
@ATTRIBUTE term56	REAL
@ATTRIBUTE term57	REAL
@ATTRIBUTE term58	REAL
@ATTRIBUTE term59	REAL
@ATTRIBUTE term60	REAL
@ATTRIBUTE term61	REAL
@ATTRIBUTE term62	REAL
@ATTRIBUTE term63	REAL
@ATTRIBUTE term64	REAL
@ATTRIBUTE term65	REAL
@ATTRIBUTE term66	REAL
@ATTRIBUTE term67	REAL
@ATTRIBUTE term68	REAL
@ATTRIBUTE term69	REAL
@ATTRIBUTE term70	REAL
@ATTRIBUTE term71	REAL
@ATTRIBUTE term72	REAL
@ATTRIBUTE term73	REAL
@ATTRIBUTE term74	REAL
@ATTRIBUTE term75	REAL
@ATTRIBUTE term76	REAL
@ATTRIBUTE term77	REAL
@ATTRIBUTE term78	REAL
@ATTRIBUTE term79	REAL
@ATTRIBUTE term80	REAL
@ATTRIBUTE term81	REAL
@ATTRIBUTE term82	REAL
@ATTRIBUTE term83	REAL
@ATTRIBUTE term84	REAL
@ATTRIBUTE term85	REAL
@ATTRIBUTE term86	REAL
@ATTRIBUTE term87	REAL
@ATTRIBUTE term88	REAL
@ATTRIBUTE term89	REAL
@ATTRIBUTE term90	REAL
@ATTRIBUTE term91	REAL
@ATTRIBUTE term92	REAL
@ATTRIBUTE term93	REAL
@ATTRIBUTE term94	REAL
@ATTRIBUTE term95	REAL
@ATTRIBUTE term96	REAL
@ATTRIBUTE term97	REAL
@ATTRIBUTE term98	REAL
@ATTRIBUTE term99	REAL
@ATTRIBUTE term100	REAL
@ATTRIBUTE term101	REAL
@ATTRIBUTE term102	REAL
@ATTRIBUTE term103	REAL
@ATTRIBUTE term104	REAL
@ATTRIBUTE term105	REAL
@ATTRIBUTE term106	REAL
@ATTRIBUTE term107	REAL
@ATTRIBUTE term108	REAL
@ATTRIBUTE term109	REAL
@ATTRIBUTE term110	REAL
@ATTRIBUTE term111	REAL
@ATTRIBUTE term112	REAL
@ATTRIBUTE term113	REAL
@ATTRIBUTE term114	REAL
@ATTRIBUTE term115	REAL
@ATTRIBUTE term116	REAL
@ATTRIBUTE term117	REAL
@ATTRIBUTE term118	REAL
@ATTRIBUTE term119	REAL
@ATTRIBUTE term120	REAL
@ATTRIBUTE term121	REAL
@ATTRIBUTE term122	REAL
@ATTRIBUTE term123	REAL
@ATTRIBUTE term124	REAL
@ATTRIBUTE term125	REAL
@ATTRIBUTE term126	REAL
@ATTRIBUTE term127	REAL
@ATTRIBUTE term128	REAL
@ATTRIBUTE term129	REAL
@ATTRIBUTE term130	REAL
@ATTRIBUTE term131	REAL
@ATTRIBUTE term132	REAL
@ATTRIBUTE term133	REAL
@ATTRIBUTE term134	REAL
@ATTRIBUTE term135	REAL
@ATTRIBUTE term136	REAL
@ATTRIBUTE term137	REAL
@ATTRIBUTE term138	REAL
@ATTRIBUTE term139	REAL
@ATTRIBUTE term140	REAL
@ATTRIBUTE term141	REAL
@ATTRIBUTE term142	REAL
@ATTRIBUTE term143	REAL
@ATTRIBUTE term144	REAL
@ATTRIBUTE term145	REAL
@ATTRIBUTE term146	REAL
@ATTRIBUTE term147	REAL
@ATTRIBUTE term148	REAL
@ATTRIBUTE term149	REAL
@ATTRIBUTE term150	REAL
@ATTRIBUTE term151	REAL
@ATTRIBUTE term152	REAL
@ATTRIBUTE term153	REAL
@ATTRIBUTE term154	REAL
@ATTRIBUTE term155	REAL
@ATTRIBUTE term156	REAL
@ATTRIBUTE term157	REAL
@ATTRIBUTE term158	REAL
@ATTRIBUTE term159	REAL
@ATTRIBUTE term160	REAL
@ATTRIBUTE term161	REAL
@ATTRIBUTE term162	REAL
@ATTRIBUTE term163	REAL
@ATTRIBUTE term164	REAL
@ATTRIBUTE term165	REAL
@ATTRIBUTE term166	REAL
@ATTRIBUTE term167	REAL
@ATTRIBUTE class	{ChaChaCha,Jive,Quickstep,Rumba,Samba,SlowWaltz,Tango,VienneseWaltz}

@DATA
1.980667,2.929013,3.813819,4.890634,2.515959,2.330540,1.570375,1.889857,1.564944,1.034526,1.571344,1.609673,1.718410,1.478333,1.965547,1.990613,2.053610,1.499583,0.708336,0.647991,0.766752,0.587848,0.252200,0.004544,2.212695,2.018044,3.322420,3.903189,1.950130,2.134134,1.195957,1.189075,1.893783,0.401214,0.968284,1.308327,1.091422,0.834418,1.151251,1.151744,1.420940,0.760624,0.206505,0.380871,0.391847,0.205501,0.048091,0.000427,1.445736,1.033292,0.594956,0.584947,0.949840,0.885724,1.621094,0.721831,1.772237,1.101192,0.865959,1.028300,1.000256,0.898893,0.726086,0.993141,0.467206,0.578997,1.147918,1.853556,1.403373,1.982563,2.286608,5.868725,5.487535,4.057619,3.035361,3.271956,4.901772,3.374375,7.770304,3.680743,6.546926,4.913099,4.132907,5.926725,4.791961,4.425363,3.569825,4.997047,3.493246,4.816841,7.804936,11.780360,8.545505,12.341441,15.185726,53.512798,1.445867,2.597298,3.536027,4.662414,2.278242,2.035399,1.334598,1.701146,1.176444,0.923336,1.452195,1.479683,1.534374,1.277045,1.733983,1.811106,1.877949,1.381149,0.615690,0.557759,0.690686,0.568797,0.234292,0.001066,0.010782,0.454234,0.774202,1.033933,0.292522,0.247230,0.130778,0.094308,0.178971,0.005775,0.020645,0.048728,0.125721,0.090341,0.201793,0.286121,0.225330,0.132338,0.044301,0.031514,0.036425,0.016296,0.003243,0.001066,7.298848,8.168281,9.039784,11.209144,6.860039,6.797738,6.378464,5.434545,6.487168,3.422002,4.611231,5.475535,5.300382,5.015069,5.291349,5.868919,5.766757,4.754414,2.685955,4.001979,3.466993,2.600954,1.336696,0.110688,SlowWaltz
0.747317,2.413850,4.325880,6.303852,3.744169,3.897215,2.966993,3.970791,2.371741,2.191915,1.854942,1.607892,1.453946,1.334511,1.885354,1.401349,0.956804,0.744602,0.168751,0.001066,0.001066,0.001066,0.001066,0.001066,0.267750,0.727595,2.610024,4.392973,2.100208,2.595984,1.608144,1.977298,0.886574,0.672114,0.655029,0.486799,0.302268,0.228004,0.532423,0.419733,0.114272,0.080370,0.027025,0.000000,0.000000,0.000000,0.000000,0.000000,0.608817,0.004566,0.414457,0.275650,0.458607,1.055295,1.377143,0.130771,0.820761,0.520700,0.834617,0.946762,0.690375,0.658304,0.808104,1.346586,1.148713,0.970724,1.749580,1.000000,1.000000,1.000000,1.000000,1.000000,2.861318,2.699942,2.999846,2.915737,3.064082,5.585194,5.801636,2.833362,3.971272,3.113496,3.833091,4.427807,4.381578,3.930555,3.908248,6.440570,5.856091,4.212606,6.522710,1.000000,1.000000,1.000000,1.000000,1.000000,0.691473,2.417934,4.215968,6.290874,3.595489,3.719238,2.726946,3.950152,2.252208,2.083020,1.709919,1.515571,1.397803,1.272261,1.776132,1.270141,0.919541,0.688298,0.123698,0.001066,0.001066,0.001066,0.001066,0.001066,0.007246,0.387301,0.919442,1.658323,0.644831,0.784577,0.752550,0.791344,0.639173,0.455127,0.391371,0.281821,0.307917,0.341164,0.489007,0.393005,0.291311,0.226327,0.001408,0.001066,0.001066,0.001066,0.001066,0.001066,2.007490,4.619471,8.970359,12.596710,8.360605,11.035306,7.953255,7.788639,5.864747,4.742644,4.336804,4.266938,3.570924,3.035393,4.453394,4.340142,2.522347,1.809749,0.870979,0.001066,0.001066,0.001066,0.001066,0.001066,SlowWaltz
2.383022,3.437035,3.340059,3.785430,5.193744,5.209246,2.049667,1.757686,1.972935,1.374910,1.427280,1.865572,3.070568,2.091730,4.234734,1.731085,2.412902,0.908275,0.181102,0.001066,0.001066,0.001066,0.001066,0.001066,1.135618,2.635884,1.450972,2.137223,11.578431,13.489694,1.376876,0.559863,1.705504,1.352581,0.490037,1.584971,2.152782,1.342836,5.338946,1.201872,3.013743,0.234057,0.035715,0.000000,0.000000,0.000000,0.000000,0.000000,0.596731,0.775350,0.567560,0.697854,0.590046,0.652694,1.378280,0.757976,1.051886,1.342690,0.571973,0.907133,0.518223,0.801879,0.645078,1.161416,1.225387,1.180193,1.724818,1.000000,1.000000,1.000000,1.000000,1.000000,3.065346,2.985039,3.336781,3.895263,2.260362,2.214703,4.942968,3.788200,3.339029,4.769255,2.778797,3.287636,2.878548,3.356839,3.177797,3.902539,4.108135,4.976773,6.237658,1.000000,1.000000,1.000000,1.000000,1.000000,2.272596,3.057305,3.190415,3.610439,4.401233,3.998895,1.784866,1.645636,1.490515,1.005115,1.314941,1.599408,2.948941,1.888475,3.986836,1.323629,1.937544,0.799569,0.118028,0.001066,0.001066,0.001066,0.001066,0.001066,0.481736,0.703555,0.714489,0.909159,0.614623,0.519287,0.361866,0.326053,0.215822,0.154430,0.189463,0.191584,0.452896,0.297789,0.542982,0.302579,0.366611,0.179972,0.003585,0.001066,0.001066,0.001066,0.001066,0.001066,5.314574,8.363960,7.523011,8.766070,13.332365,14.279803,6.288978,4.322991,6.278199,5.147257,3.430022,5.561662,7.795591,6.241918,11.825752,5.586660,8.469162,2.901849,0.995288,0.001066,0.001066,0.001066,0.001066,0.001066,SlowWaltz
1.863200,3.487112,5.004457,4.069901,1.741988,1.812297,1.644052,4.770101,4.907093,3.241925,2.652286,1.693244,2.011085,1.641596,2.080234,2.420013,1.707828,1.312746,1.054954,0.679619,0.544309,0.512986,0.330557,0.005394,0.611830,1.607680,2.873998,2.543272,0.623821,0.422366,0.542261,16.268725,11.395199,10.611185,6.440188,3.136444,2.260658,0.720059,1.561686,1.411401,0.658385,0.314940,0.186422,0.115237,0.069404,0.066768,0.030018,0.000112,0.641284,0.370850,0.121797,0.310891,0.682710,-0.008372,0.615999,1.127555,1.107676,1.738211,1.534363,1.790670,1.534328,1.155192,1.192205,0.964626,0.816060,0.727651,0.514344,0.835921,0.514229,0.613476,0.647309,4.243811,4.374940,3.212829,2.645763,2.535642,3.637193,2.782949,3.406606,3.410798,3.993109,6.075534,5.137454,7.266438,5.486951,4.584669,4.212052,3.809132,3.626027,3.672603,3.752612,4.085856,2.890273,2.801741,3.177387,27.875952,1.817766,3.432332,4.999078,3.878235,1.629104,1.791249,1.556442,3.466759,4.173144,2.107389,1.566443,1.246304,1.664805,1.473161,1.762148,2.155746,1.584916,1.245155,1.028835,0.646356,0.517920,0.462985,0.310267,0.001066,0.136730,0.756269,1.055057,0.809771,0.218646,0.357474,0.213040,0.471107,0.692816,0.069291,0.137465,0.131681,0.304184,0.243850,0.339462,0.476358,0.347634,0.317814,0.270744,0.129370,0.106580,0.102733,0.034573,0.001066,5.040498,7.743359,10.085984,8.337098,4.508479,3.452115,4.245099,16.002590,15.605654,14.157410,10.735097,8.454438,7.383754,4.667731,6.599871,7.125157,4.405025,3.157018,2.533367,1.873889,1.496669,1.364837,0.947138,0.090417,SlowWaltz
1.154834,3.631120,4.291265,4.711841,3.289114,2.876480,2.184417,2.168960,2.061306,1.405541,1.494240,1.510819,1.773110,1.830493,2.008084,1.744357,1.628487,1.432686,1.080212,0.700447,0.491914,0.334157,0.115308,0.001232,1.020171,4.106235,3.383263,3.687025,2.680901,2.343360,1.781333,1.528193,1.777073,0.831443,1.138374,1.697630,1.078050,1.237782,1.476286,0.919008,1.088961,0.931120,0.631334,0.285883,0.138264,0.062568,0.012608,0.000002,1.278889,0.510371,0.774534,0.598022,1.029902,0.783931,1.033893,1.033524,1.570137,1.540391,1.334450,1.383235,1.188099,1.666025,1.084834,0.968486,1.180594,1.870837,1.926017,1.580221,1.713205,1.855377,2.190384,7.711748,5.251565,2.704865,3.733340,3.015921,4.224764,3.370476,4.268744,3.440247,5.831969,5.741289,4.834716,4.851872,4.544455,6.253195,4.345322,3.849025,5.586414,8.170797,9.226471,6.777155,7.705511,8.795555,9.809900,85.787013,1.039000,3.194037,3.981313,4.387990,2.923237,2.610574,1.827351,1.835872,1.663175,1.182580,1.202848,1.130038,1.506071,1.585083,1.705919,1.624846,1.501311,1.244473,0.926534,0.603167,0.434076,0.284266,0.087124,0.001066,0.024853,0.511339,1.019523,1.096367,0.491101,0.475467,0.339991,0.445614,0.361343,0.113481,0.160124,0.138485,0.337482,0.427226,0.346911,0.348381,0.279172,0.276555,0.130866,0.055174,0.040795,0.031110,0.005135,0.001066,4.877283,9.089711,10.428250,10.732429,9.428097,7.636432,6.616837,5.717913,6.938477,4.985093,5.145485,5.249864,5.595542,6.700345,6.997034,4.989503,6.016260,5.966846,4.799859,3.038563,2.211275,1.527593,0.682073,0.013236,SlowWaltz
1.985787,3.882444,4.800185,4.626468,4.479401,4.424665,3.571270,4.141759,2.609950,2.540280,2.624579,2.317267,3.405332,3.549816,4.503116,3.935581,3.422062,2.235245,1.821838,1.436276,1.176967,0.835717,0.355393,0.005861,2.801771,6.251479,6.845560,5.645009,5.373163,6.770370,4.030921,5.632428,1.752869,2.952343,2.394846,1.844756,3.348686,3.699542,7.886138,5.944606,3.869701,1.644013,1.108914,1.079019,1.104667,0.436545,0.092062,0.000451,1.857897,1.439994,0.238956,0.282966,0.582426,0.726303,0.943813,0.923546,0.954316,1.248039,1.080175,0.846905,0.582186,0.602721,0.683755,0.589642,0.710770,1.575159,2.063498,2.961184,3.096196,2.590994,2.354101,6.004054,7.180553,6.208305,2.537081,2.674887,3.402373,3.083660,4.152469,3.790672,3.778298,5.121039,4.174180,3.326181,3.091611,2.886715,2.788657,2.801555,3.012257,8.074761,11.197997,16.938271,17.733328,13.186455,10.863045,45.569375,1.548255,3.515685,4.626612,4.632779,4.332643,3.862956,3.194924,3.610101,2.296106,2.132646,2.291040,2.060805,3.196457,3.271877,4.011069,3.461390,3.000804,2.094156,1.687295,1.301585,1.028315,0.729167,0.290524,0.001066,0.001066,0.360775,0.379467,0.235802,0.326021,0.386084,0.311676,0.315194,0.343807,0.048485,0.279666,0.138760,0.213384,0.379628,0.334988,0.295011,0.417775,0.298221,0.327253,0.237370,0.161980,0.128653,0.034178,0.001066,9.431820,13.816873,11.124083,11.910175,13.013219,12.891755,11.041862,12.433034,7.569289,9.864964,8.540682,7.063390,9.358968,9.335090,13.297492,11.196553,9.517460,8.473524,6.662119,7.700860,7.750189,4.466592,1.818350,0.186991,SlowWaltz
0.943795,3.451844,5.376681,4.631689,3.305410,3.156605,2.013005,1.982838,1.980210,1.502619,1.246010,1.394745,1.552036,1.750216,2.026146,2.432480,2.276428,1.422942,1.663045,1.083669,0.787663,0.338270,0.085312,0.001066,0.589886,5.112146,7.996528,5.790298,4.755851,3.939589,2.552591,1.491427,2.690224,1.363592,1.063918,1.540392,2.028142,2.879794,3.786871,6.055864,5.198976,1.425933,1.947261,0.741440,0.467037,0.126150,0.013888,0.000000,0.852625,0.888992,0.844943,1.166186,1.198248,1.112604,1.381102,0.819534,1.118662,1.159116,1.931038,2.647990,2.040964,2.095147,1.822304,1.687987,2.035604,2.379368,1.121870,1.034179,1.353193,1.893800,1.985636,1.000000,3.199039,3.056808,3.516189,4.211346,4.244017,4.249830,5.713663,4.185880,4.385328,4.682636,8.393035,11.753051,7.463066,7.947460,6.391499,6.222858,7.518689,13.374109,4.075569,4.010034,5.749560,8.146409,7.246489,1.000000,0.772149,2.842839,4.826816,4.071106,2.721872,2.691546,1.610877,1.678829,1.579571,1.228876,1.025528,1.065115,1.059839,1.182173,1.326507,1.765305,1.506164,1.125599,1.280198,0.875239,0.586977,0.198442,0.038355,0.001066,0.001066,0.149808,0.821350,0.782582,0.398521,0.468161,0.202022,0.204580,0.284632,0.082965,0.137680,0.102391,0.183482,0.136103,0.146067,0.204023,0.168597,0.116904,0.096503,0.073567,0.026157,0.007105,0.001066,0.001066,3.347607,10.045455,13.954738,12.915363,10.346157,9.114873,7.387316,5.693280,6.628916,5.374854,5.834796,7.472080,7.340379,8.824627,9.857931,11.035898,11.766255,8.508242,6.857414,4.247304,3.851024,2.150728,0.616460,0.001066,SlowWaltz
0.681514,2.961722,4.114585,4.625177,3.595584,3.735671,2.337511,1.566271,1.811060,1.984198,1.487016,0.930348,1.734914,0.747599,1.173588,1.325515,1.165851,1.258290,0.544690,0.208416,0.292850,0.468525,0.148051,0.002916,0.192628,1.340540,2.229920,3.926943,2.785871,3.922040,2.303776,1.242566,1.859262,3.193965,2.438148,1.210703,2.590561,0.395273,1.356980,1.116535,0.641415,0.825946,0.220038,0.061827,0.056562,0.104736,0.036982,0.000309,0.207274,0.285919,0.497782,0.718650,1.077662,1.038572,1.036075,1.375011,1.513908,1.140034,1.835111,1.797945,1.740917,1.695988,1.916691,1.287758,1.596276,1.396922,2.194642,2.677377,1.603522,1.285204,4.483522,10.511532,2.171274,2.946038,3.665187,3.759911,4.641882,3.990817,3.768852,5.107859,4.950264,5.535295,7.780300,6.690824,8.059033,6.724927,8.222219,5.376283,6.505921,5.698221,11.824992,16.195798,7.620021,6.019596,35.028245,173.649020,0.651720,2.837184,4.008583,4.290034,3.264775,3.310992,1.980025,1.286909,1.401225,1.674000,1.085328,0.686436,1.281344,0.599033,0.819727,1.080266,0.991730,1.081291,0.406311,0.140757,0.241747,0.423299,0.109760,0.001066,0.001343,0.794492,1.101780,1.162334,0.486186,0.609428,0.286133,0.123970,0.128940,0.129134,0.133966,0.016631,0.090979,0.025633,0.064159,0.132175,0.148400,0.125295,0.024843,0.010455,0.021609,0.048772,0.002783,0.001066,1.724368,6.357033,9.152492,10.972164,10.598491,9.854498,7.262640,5.314488,6.253365,7.748771,7.340584,4.437018,7.364341,3.389540,5.281027,5.240437,4.498647,5.111940,2.585873,1.616147,1.331225,1.779582,1.126374,0.107528,SlowWaltz
2.295743,3.109940,3.024638,5.498258,3.678266,2.601339,2.823220,2.592341,2.820569,2.468306,2.028852,1.744745,1.836598,1.849128,2.339021,2.823693,2.158291,1.412807,0.697426,0.601331,0.625877,0.429974,0.198365,0.015957,4.593942,2.620950,1.526459,6.639680,4.523544,0.974437,1.757871,1.479842,1.905100,1.938291,1.256930,0.962116,0.570149,1.688858,4.939463,3.125810,1.696441,0.797144,0.176207,0.175115,0.219646,0.139921,0.043185,0.001462,1.145536,0.863098,0.440344,0.402582,0.353878,0.491878,0.662497,0.625054,0.629963,0.587655,0.795317,0.776572,1.031038,1.016985,0.767419,0.561671,0.510903,0.720789,2.442216,0.641741,0.993011,1.215397,1.694668,2.754380,3.669431,3.609961,3.150788,3.037279,2.755723,3.755687,3.662612,3.175588,3.039444,2.930408,3.920864,4.509279,5.625343,4.564739,3.528705,2.571220,3.093878,4.097215,15.082399,3.893105,5.972445,4.931544,7.306117,16.232114,1.452043,2.806658,2.934243,5.264179,3.360878,2.594152,2.583452,2.367907,2.556291,2.129198,1.738297,1.534846,1.758599,1.579800,1.827372,2.519407,2.099763,1.310043,0.620965,0.578518,0.596326,0.338987,0.158294,0.003865,0.020028,0.431559,0.252074,1.108882,0.551706,0.609893,0.529668,0.572640,0.713909,0.438303,0.557393,0.393783,0.493656,0.444686,0.450499,0.539543,0.472542,0.335326,0.187366,0.064693,0.047583,0.035178,0.005914,0.001066,9.425653,8.973592,6.876358,11.850826,8.973817,5.824824,7.303110,6.152472,6.904217,6.277269,5.013647,4.496473,5.163907,5.644147,6.372301,7.494203,5.376063,4.178497,3.393407,2.226594,1.900634,1.844753,1.020572,0.136821,SlowWaltz
0.605575,2.495690,4.040490,5.152672,2.413178,3.318142,3.346781,3.139733,2.416806,2.471129,2.457502,2.046799,2.954666,2.897998,3.076307,3.663264,2.874783,2.393970,1.271159,0.694458,0.443319,0.357550,0.160385,0.002456,0.259195,1.443983,3.750372,7.506253,2.122228,4.117884,2.050430,3.162508,2.143295,3.617027,3.219061,1.843247,3.063480,2.389114,2.681131,3.953818,3.266996,1.576197,0.381564,0.124798,0.089849,0.058487,0.021914,0.000115,1.171232,0.619885,0.508101,0.561635,1.460036,0.774158,0.509077,0.874993,1.138179,1.041983,1.525052,0.982100,1.202093,1.214599,1.205640,1.144327,1.001740,0.727165,0.620529,0.497204,1.254546,0.600154,0.896966,8.645057,5.684772,3.803821,2.953136,3.327568,7.510104,3.134075,3.225258,3.908649,4.744724,3.529730,5.195084,4.912124,5.470632,5.267961,5.199664,4.732185,3.868289,3.660395,3.434087,4.769104,7.458254,4.168587,4.620638,113.951955,0.560141,2.393400,3.578936,4.722269,2.208713,2.846341,3.137491,2.774053,2.094334,1.930745,1.894618,1.666666,2.589168,2.561386,2.701519,3.288027,2.420665,2.220979,1.225993,0.661490,0.389464,0.318401,0.123424,0.001066,0.001066,0.162102,0.933976,0.861398,0.319142,0.437589,0.583522,0.564384,0.323879,0.129951,0.267118,0.184454,0.342747,0.447682,0.496355,0.591095,0.455573,0.485099,0.192509,0.047599,0.025222,0.037813,0.007568,0.001066,2.196672,6.800750,10.363061,12.371583,8.199329,9.032463,7.954051,8.862579,7.872238,8.124996,9.105151,7.391901,9.475987,9.384927,9.535756,11.386997,8.879335,6.619108,3.658667,2.089060,1.813265,1.227996,0.728067,0.081562,SlowWaltz
1.235742,3.582773,3.178169,3.579195,3.451710,3.983948,2.535110,3.716964,3.768527,2.329275,1.600795,2.019638,3.231227,3.235865,3.605068,3.081628,2.814265,2.269615,1.413140,0.880899,0.516242,0.297702,0.093675,0.001081,0.654894,3.200737,2.057099,1.602111,2.424165,1.618424,1.353033,3.776395,5.253846,0.928499,0.623839,0.642463,2.107019,2.685274,1.943786,1.106985,1.205250,0.493940,0.188074,0.079970,0.035524,0.014604,0.004537,0.000000,1.305068,0.747813,1.110065,0.401481,0.756675,0.485572,1.024887,1.066535,1.573806,0.917045,0.861656,0.751397,0.744534,1.100690,0.804691,0.643550,1.100960,0.476160,0.456946,0.680005,0.796785,1.057532,1.889596,7.160963,6.366005,3.170323,5.341728,3.143797,3.503380,3.705500,4.197663,4.157839,7.709022,4.910581,5.591155,3.688096,3.485047,4.374388,3.950286,3.517220,4.642291,2.830188,3.238222,3.824524,4.079935,4.442244,7.583377,125.741941,1.084841,3.233389,2.952792,3.525303,3.234184,3.890310,2.263415,3.288497,3.334229,2.202555,1.517081,1.923321,3.036907,2.888554,3.368574,2.961750,2.621006,2.183541,1.362279,0.849773,0.487227,0.272150,0.074523,0.001066,0.041744,0.533879,0.637281,0.955325,0.764488,0.827544,0.460630,0.658283,0.644471,0.360435,0.150071,0.485747,0.692339,0.667376,0.979549,0.933915,0.840935,0.849067,0.475494,0.309351,0.148031,0.078727,0.018695,0.001066,4.756310,9.720324,9.191193,7.321859,8.393218,8.526869,6.889109,10.593803,12.445824,6.582756,5.169005,5.009059,8.492109,9.215350,8.909369,6.838330,7.314757,4.346689,2.817922,1.998862,1.197944,0.757430,0.400633,0.002801,SlowWaltz
0.842600,2.010675,2.757542,3.257432,2.805220,2.095205,2.163898,2.504428,2.449981,1.935915,2.101742,1.679378,2.846738,3.336063,3.213275,2.768802,2.134188,1.759205,1.049568,0.562224,0.207862,0.001066,0.001066,0.001066,0.465918,0.867017,1.801830,2.185168,1.820789,0.885322,0.861263,0.893004,1.262459,0.907190,0.767835,0.450487,1.541666,1.918409,1.705290,1.059931,0.578522,0.337114,0.123440,0.045633,0.011323,0.000000,0.000000,0.000000,1.564133,0.721823,0.581093,0.961095,0.777018,0.828068,0.766435,0.629076,0.915819,0.927835,1.071225,1.054679,0.688008,0.728664,0.673470,0.400245,0.413279,0.020138,-0.073609,0.069870,0.439888,1.000000,1.000000,1.000000,5.464239,3.596580,2.806360,4.084633,3.747333,3.532590,3.582558,3.328468,4.380912,3.807034,5.134672,4.923840,3.646510,3.734937,3.890814,3.688786,3.702583,3.093768,3.081484,2.841030,3.073978,1.000000,1.000000,1.000000,0.621703,1.797181,2.465382,2.992063,2.623345,1.945621,2.002238,2.368994,2.301887,1.711400,1.971745,1.579768,2.701838,3.129979,3.060347,2.701712,2.099098,1.767939,1.063301,0.563257,0.200438,0.001066,0.001066,0.001066,0.026486,0.262453,0.496113,0.710789,0.410338,0.500102,0.433371,0.614323,0.532609,0.434076,0.487324,0.430880,0.575244,0.648663,0.633723,0.630876,0.516065,0.416212,0.227848,0.097413,0.021513,0.001066,0.001066,0.001066,3.547128,5.431001,7.086723,9.083781,7.577815,5.429522,5.461051,5.696281,6.745645,5.272396,5.739289,4.550767,7.462550,8.713621,8.394980,6.473531,4.859134,3.669143,2.041004,1.202547,0.594041,0.001066,0.001066,0.001066,SlowWaltz
0.691648,1.579697,2.411656,3.067361,2.442154,1.749429,2.400476,4.091245,1.935140,1.484879,1.992518,2.448260,3.378009,2.019906,4.731882,2.781555,1.238003,1.311778,1.236038,0.479169,0.386810,0.234080,0.040504,0.001066,0.254864,0.472048,1.187902,2.020422,1.339377,1.374187,4.702302,8.587888,3.468580,1.015151,2.247419,4.151942,7.355901,4.445807,12.524858,7.340727,0.984614,0.666398,0.538687,0.126828,0.064394,0.036678,0.002789,0.000000,0.938571,0.315302,0.683213,0.745598,0.517258,1.432652,1.746764,1.479585,1.676597,0.633251,1.122683,1.432049,1.487750,1.927808,0.625261,1.507297,2.001466,0.567803,0.279456,0.939114,0.533458,0.627207,1.905896,1.000000,3.312181,2.539013,3.141186,3.072759,2.565894,4.921003,6.817773,6.166159,6.057487,2.719922,4.806978,5.059154,6.717793,7.210967,2.694992,5.292587,11.007199,2.853036,2.368525,3.810138,3.153525,2.749391,7.699353,1.000000,0.573270,1.498308,2.217339,2.781386,2.261269,1.435210,1.736716,3.666802,1.239977,1.264528,1.634747,1.870732,2.939752,1.167956,3.967384,1.777124,1.006084,1.189941,1.272556,0.394013,0.374356,0.213835,0.025481,0.001066,0.009820,0.153242,0.364990,0.683262,0.384177,0.188624,0.081526,0.408652,0.071216,0.041043,0.082193,0.125786,0.284957,0.067720,0.300816,0.222874,0.094108,0.124221,0.049255,0.008891,0.001850,0.001066,0.001066,0.001066,2.155314,3.445772,5.846954,7.392704,5.573647,6.170287,11.343149,13.854922,9.114944,4.542739,7.099706,10.126045,13.844756,11.540879,14.860198,13.057172,5.941882,3.570488,3.173119,1.889920,1.237462,0.780707,0.248725,0.001066,SlowWaltz
